0;0
0;0
0;0.0886253
0;0.230233
0;-0.030719
0;0.125334
0;-0.0427441
0;0.0120218
0;-0.123968
0;0.353796
0;0.0728465
0;0.181402
0;0.020335
0;0.031955
0;-0.0249897
0;0.152878
0;0.148323
0;-0.0667454
0;0.0253913
0;0.213585
0;0.192251
0;-0.196756
0;-0.277625
0;-0.134286
0;-0.0287768
0;-0.28171
0;0.041025
0;-0.113958
0;0.126462
0;0.00609453
0;0.0595641
0;0.128292
0;-0.0964193
0;-0.234161
0;-0.133397
0;-0.0444657
0;-0.125937
0;-0.362452
0;-0.0415272
0;-0.55831
0;0.352677
0;0.0400419
0;-0.0894318
0;-0.292966
0;-0.140466
0;0.179055
0;0.185413
0;-0.101977
0;-0.194858
0;0.0463948
