26.3779;0
-16.0361;0
4.24946;0
-1.99919;0
1.13856;0
-0.663237;0
0.495849;0
-0.431104;0
0.227396;0
-0.0852734;0
0.0631655;0
-0.232133;0
-0.0821151;0
-0.268453;0
0.168968;0
-0.192655;0
-0.0142122;0
-0.113698;0
0.0252662;0
0.0647446;0
0.0142122;0
0.0300036;0
0.0521115;0
0.0568489;0
0.0631655;0
0.211604;0
-0.0521115;0
-0.157914;0
0.0821151;0
-0.140543;0
0.16423;0
-0.161072;0
-0.0979065;0
0.257399;0
-0.0300036;0
0.0157914;0
0.0915899;0
-0.203709;0
-0.172126;0
0.282665;0
-0.123173;0
0.170547;0
-0.00947482;0
-0.173705;0
0.415313;0
-0.137385;0
0.361622;0
0.116856;0
-0.0236871;0
-0.104223;0
